user,session_times
2725,"2022-08-10 04:27:52 (item: 13358)
2022-08-10 04:32:54 (item: 13072)

2022-08-15 05:22:53 (item: 6539)
2022-08-15 05:29:19 (item: 16255)

2022-08-25 04:06:58 (item: 13232)
2022-08-25 04:10:19 (item: 7331)

2022-08-29 02:54:37 (item: 1846)
2022-08-29 02:54:59 (item: 7607)"
2733,"2022-09-09 14:08:53 (item: 14332)
2022-09-09 14:13:14 (item: 12545)

2022-09-10 00:50:53 (item: 16158)
2022-09-10 00:52:20 (item: 12433)"
2736,"2022-08-07 15:03:58 (item: 2849)
2022-08-07 15:09:00 (item: 7457)"
2738,"2022-07-09 06:33:02 (item: 6714)
2022-07-09 06:33:50 (item: 19030)

2022-08-22 03:37:16 (item: 6663)
2022-08-22 03:38:30 (item: 52)"
2752,"2022-07-18 16:00:43 (item: 6712)
2022-07-18 16:06:57 (item: 18821)"
2781,"2022-07-03 10:46:03 (item: 6378)
2022-07-03 10:49:59 (item: 8333)
2022-07-03 10:52:30 (item: 5149)
2022-07-03 10:53:59 (item: 1115)

2022-07-03 16:17:23 (item: 9058)
2022-07-03 16:18:00 (item: 14244)
2022-07-03 16:21:52 (item: 6712)"
2788,"2022-06-18 16:59:04 (item: 17114)
2022-06-18 17:02:28 (item: 1349)"
2793,"2022-07-10 15:09:50 (item: 13564)
2022-07-10 15:14:05 (item: 19153)"
2815,"2022-07-06 22:54:07 (item: 13286)
2022-07-06 23:02:40 (item: 10580)"
2823,"2022-08-28 03:49:14 (item: 15881)
2022-08-28 03:49:37 (item: 1846)"
2828,"2022-09-08 09:26:14 (item: 8324)
2022-09-08 09:26:24 (item: 2702)"
2838,"2022-06-29 11:39:36 (item: 10558)
2022-06-29 11:47:11 (item: 12052)"
2844,"2022-08-11 00:28:39 (item: 14490)
2022-08-11 00:30:50 (item: 7495)"
2846,"2022-08-22 05:27:13 (item: 18248)
2022-08-22 05:33:11 (item: 843)"
2854,"2022-09-09 16:07:32 (item: 14620)
2022-09-09 16:10:31 (item: 2040)"
2870,"2022-08-17 05:09:03 (item: 15816)
2022-08-17 05:09:19 (item: 12254)"
2875,"2022-08-15 04:23:26 (item: 3260)
2022-08-15 04:24:48 (item: 6539)"
2883,"2022-06-30 13:34:01 (item: 3755)
2022-06-30 13:37:00 (item: 13087)

2022-07-29 15:19:52 (item: 16376)
2022-07-29 15:26:00 (item: 5981)

2022-07-31 23:07:24 (item: 8054)
2022-07-31 23:14:57 (item: 1449)"
2889,"2022-07-29 12:24:56 (item: 3015)
2022-07-29 12:33:12 (item: 6577)"
2896,"2022-05-22 15:47:54 (item: 3497)
2022-05-22 15:48:23 (item: 9906)"
2916,"2022-08-28 06:00:22 (item: 1250)
2022-08-28 06:06:48 (item: 1762)"
2919,"2022-07-24 04:25:05 (item: 13462)
2022-07-24 04:28:18 (item: 11967)"
2921,"2022-07-19 14:05:50 (item: 15530)
2022-07-19 14:06:02 (item: 15775)

2022-08-19 23:27:43 (item: 9512)
2022-08-19 23:28:51 (item: 17456)

2022-08-26 10:00:50 (item: 13568)
2022-08-26 10:02:31 (item: 16077)"
2925,"2022-08-04 14:27:03 (item: 16550)
2022-08-04 14:34:21 (item: 9205)"
2953,"2022-08-09 03:47:59 (item: 15274)
2022-08-09 03:51:00 (item: 12017)"
2957,"2022-08-18 10:01:55 (item: 1448)
2022-08-18 10:09:39 (item: 8053)"
2969,"2022-07-24 14:08:35 (item: 6245)
2022-07-24 14:10:46 (item: 9203)

2022-08-10 03:22:44 (item: 6572)
2022-08-10 03:24:38 (item: 13358)

2022-08-29 02:53:54 (item: 7607)
2022-08-29 02:54:39 (item: 1846)

2022-08-30 10:27:26 (item: 680)
2022-08-30 10:28:11 (item: 5962)"
2973,"2022-06-24 08:50:54 (item: 10841)
2022-06-24 08:53:37 (item: 104)"
3000,"2022-07-05 13:40:18 (item: 16886)
2022-07-05 13:43:12 (item: 9139)"
3013,"2022-07-26 07:52:45 (item: 8281)
2022-07-26 07:53:08 (item: 11878)

2022-09-09 11:27:27 (item: 16398)
2022-09-09 11:29:30 (item: 15372)"
3021,"2022-06-05 10:22:54 (item: 5390)
2022-06-05 10:30:02 (item: 10131)"
3023,"2022-08-24 10:09:05 (item: 9891)
2022-08-24 10:12:43 (item: 16178)"
3035,"2022-04-29 12:00:14 (item: 10789)
2022-04-29 12:04:53 (item: 578)

2022-05-02 04:22:08 (item: 1126)
2022-05-02 04:23:37 (item: 7792)"
3043,"2022-08-30 10:33:04 (item: 12893)
2022-08-30 10:36:43 (item: 5288)"
3061,"2022-05-05 18:36:47 (item: 16650)
2022-05-05 18:38:55 (item: 12312)"
3063,"2022-09-03 05:27:41 (item: 960)
2022-09-03 05:30:32 (item: 5977)"
3103,"2022-09-10 06:52:38 (item: 12478)
2022-09-10 06:54:27 (item: 9435)
2022-09-10 06:55:35 (item: 18533)"
3106,"2022-09-10 00:24:47 (item: 18407)
2022-09-10 00:27:33 (item: 19369)"
3112,"2022-06-06 05:23:34 (item: 7568)
2022-06-06 05:23:49 (item: 7200)"
3115,"2022-09-09 02:30:46 (item: 11498)
2022-09-09 02:37:48 (item: 16398)"
3118,"2022-09-08 01:27:48 (item: 680)
2022-09-08 01:34:30 (item: 776)"
3169,"2022-09-03 02:35:47 (item: 19432)
2022-09-03 02:37:38 (item: 7087)
2022-09-03 02:47:22 (item: 12884)
2022-09-03 02:48:33 (item: 2459)
2022-09-03 02:49:15 (item: 13622)"
3173,"2022-07-13 02:45:42 (item: 15287)
2022-07-13 02:53:57 (item: 3985)
2022-07-13 03:03:06 (item: 15623)"
3204,"2022-08-31 00:09:19 (item: 10167)
2022-08-31 00:09:40 (item: 680)"
3207,"2022-08-22 17:29:25 (item: 17997)
2022-08-22 17:31:59 (item: 16297)"
3208,"2022-08-08 16:06:36 (item: 12875)
2022-08-08 16:07:42 (item: 11811)"
3220,"2022-07-23 08:47:10 (item: 17088)
2022-07-23 08:52:21 (item: 11256)"
3225,"2022-07-11 13:23:16 (item: 2232)
2022-07-11 13:31:58 (item: 6564)"
3228,"2022-08-23 09:16:04 (item: 19259)
2022-08-23 09:21:31 (item: 18482)"
3232,"2022-09-06 01:12:13 (item: 16124)
2022-09-06 01:18:17 (item: 17337)"
3233,"2022-08-30 13:25:29 (item: 5789)
2022-08-30 13:31:38 (item: 953)"
3234,"2022-06-17 11:12:08 (item: 11730)
2022-06-17 11:22:01 (item: 13569)"
3249,"2022-09-07 22:42:41 (item: 12657)
2022-09-07 22:49:46 (item: 11418)"
3251,"2022-08-19 17:53:44 (item: 1590)
2022-08-19 17:55:42 (item: 19021)"
3263,"2022-07-26 03:23:51 (item: 19140)
2022-07-26 03:32:26 (item: 6877)

2022-08-06 02:36:29 (item: 9726)
2022-08-06 02:38:15 (item: 18251)"
3291,"2022-06-25 19:13:40 (item: 3933)
2022-06-25 19:14:13 (item: 17310)

2022-06-30 18:16:00 (item: 13621)
2022-06-30 18:16:45 (item: 10540)

2022-07-02 03:10:29 (item: 10322)
2022-07-02 03:10:41 (item: 8430)"
3292,"2022-08-31 16:07:07 (item: 12016)
2022-08-31 16:10:03 (item: 9602)"
3295,"2022-09-02 00:20:36 (item: 3668)
2022-09-02 00:27:45 (item: 1005)"
3337,"2022-08-11 18:05:26 (item: 16142)
2022-08-11 18:14:20 (item: 10255)
2022-08-11 18:22:18 (item: 18821)
2022-08-11 18:27:02 (item: 8103)"
3364,"2022-09-06 07:05:06 (item: 18193)
2022-09-06 07:06:48 (item: 6322)

2022-09-09 00:49:02 (item: 5734)
2022-09-09 00:49:45 (item: 19658)"
3365,"2022-07-19 03:48:12 (item: 19328)
2022-07-19 03:53:39 (item: 1703)"
3375,"2022-07-31 10:57:51 (item: 1449)
2022-07-31 11:02:26 (item: 16828)"
3386,"2022-06-14 09:12:50 (item: 1882)
2022-06-14 09:16:35 (item: 2033)"
3388,"2022-08-17 07:25:48 (item: 12272)
2022-08-17 07:35:11 (item: 6997)"
3405,"2022-07-28 13:17:30 (item: 389)
2022-07-28 13:25:00 (item: 9809)"
3407,"2022-08-20 04:00:31 (item: 1114)
2022-08-20 04:02:05 (item: 831)"
3423,"2022-07-29 03:43:33 (item: 19092)
2022-07-29 03:51:38 (item: 18859)"
3426,"2022-08-15 10:34:41 (item: 12870)
2022-08-15 10:34:49 (item: 10118)"
3442,"2022-06-18 02:46:13 (item: 6876)
2022-06-18 02:48:35 (item: 1351)"
3450,"2022-08-17 02:35:11 (item: 14142)
2022-08-17 02:37:03 (item: 14489)"
3478,"2022-08-07 10:22:36 (item: 2916)
2022-08-07 10:27:24 (item: 12935)"
3485,"2022-09-10 12:50:15 (item: 5782)
2022-09-10 12:54:26 (item: 19569)"
3486,"2022-07-16 15:38:56 (item: 4126)
2022-07-16 15:43:03 (item: 8523)"
3492,"2022-08-20 06:18:35 (item: 2855)
2022-08-20 06:20:41 (item: 13790)"
3504,"2022-08-15 11:29:53 (item: 19052)
2022-08-15 11:30:29 (item: 7735)"
3523,"2022-09-01 19:07:24 (item: 5172)
2022-09-01 19:11:01 (item: 563)"
3526,"2022-09-06 12:13:54 (item: 11968)
2022-09-06 12:16:10 (item: 18880)"
3528,"2022-08-27 06:05:39 (item: 17676)
2022-08-27 06:14:12 (item: 11862)"
3532,"2022-08-17 05:43:31 (item: 5830)
2022-08-17 05:44:35 (item: 2610)"
3543,"2022-09-04 04:29:09 (item: 14166)
2022-09-04 04:33:25 (item: 15919)"
3544,"2022-08-23 02:46:23 (item: 8418)
2022-08-23 02:54:42 (item: 6281)"
3555,"2022-09-10 01:07:17 (item: 18100)
2022-09-10 01:11:46 (item: 3489)"
3586,"2022-09-06 07:34:35 (item: 11345)
2022-09-06 07:36:27 (item: 6108)"
3588,"2022-08-04 15:32:40 (item: 1592)
2022-08-04 15:33:50 (item: 368)"
3605,"2022-07-11 08:01:21 (item: 4464)
2022-07-11 08:02:04 (item: 16221)"
3618,"2022-09-09 15:35:36 (item: 19537)
2022-09-09 15:41:58 (item: 1463)"
3626,"2022-08-02 06:58:09 (item: 5611)
2022-08-02 07:00:04 (item: 16236)"
3636,"2022-08-19 05:07:28 (item: 2660)
2022-08-19 05:12:04 (item: 15635)"
3645,"2022-07-19 07:32:23 (item: 6968)
2022-07-19 07:40:34 (item: 3101)

2022-07-28 13:44:31 (item: 7412)
2022-07-28 13:51:54 (item: 17015)"
3658,"2022-08-12 10:58:38 (item: 14120)
2022-08-12 11:03:19 (item: 9949)"
3668,"2022-08-26 20:02:57 (item: 733)
2022-08-26 20:10:38 (item: 2962)"
3672,"2022-08-11 02:24:15 (item: 4852)
2022-08-11 02:29:08 (item: 13083)"
3681,"2022-08-27 13:53:29 (item: 4774)
2022-08-27 14:02:45 (item: 19016)"
3682,"2022-07-07 02:42:59 (item: 9408)
2022-07-07 02:46:35 (item: 10223)"
3712,"2022-09-05 00:10:16 (item: 17548)
2022-09-05 00:11:46 (item: 19300)

2022-09-05 13:47:56 (item: 6660)
2022-09-05 13:56:41 (item: 4541)"
3727,"2022-08-17 03:38:31 (item: 5629)
2022-08-17 03:46:54 (item: 4996)"
3729,"2022-06-30 07:32:42 (item: 10126)
2022-06-30 07:38:46 (item: 7428)"
3751,"2022-08-23 11:08:52 (item: 12901)
2022-08-23 11:18:45 (item: 657)"
3765,"2022-06-30 08:21:55 (item: 8698)
2022-06-30 08:24:24 (item: 10317)
2022-06-30 08:24:58 (item: 12638)"
3771,"2022-08-18 07:37:25 (item: 18560)
2022-08-18 07:44:25 (item: 12363)"
3773,"2022-07-30 03:01:09 (item: 3544)
2022-07-30 03:03:20 (item: 15751)"
3775,"2022-08-08 01:42:38 (item: 17959)
2022-08-08 01:42:57 (item: 13072)"
3789,"2022-06-13 06:05:49 (item: 7448)
2022-06-13 06:07:31 (item: 3137)"
3801,"2022-09-09 10:30:11 (item: 5192)
2022-09-09 10:36:41 (item: 5659)"
3815,"2022-09-09 05:56:29 (item: 19338)
2022-09-09 05:59:08 (item: 12565)"
3822,"2022-08-20 04:52:22 (item: 12133)
2022-08-20 05:00:47 (item: 14034)"
3834,"2022-09-10 07:07:41 (item: 7963)
2022-09-10 07:08:20 (item: 11626)"
3839,"2022-09-03 00:03:37 (item: 8682)
2022-09-03 00:06:38 (item: 5707)"
3845,"2022-07-15 15:01:06 (item: 13384)
2022-07-15 15:02:20 (item: 6380)"
3874,"2022-07-22 04:21:09 (item: 4124)
2022-07-22 04:27:02 (item: 13510)"
3881,"2022-08-10 09:17:54 (item: 9632)
2022-08-10 09:18:33 (item: 3906)

2022-08-27 14:47:50 (item: 10187)
2022-08-27 14:56:18 (item: 17544)

2022-09-03 16:08:20 (item: 1312)
2022-09-03 16:11:37 (item: 18419)"
3888,"2022-06-22 08:43:23 (item: 5993)
2022-06-22 08:51:27 (item: 1656)"
3913,"2022-07-12 22:49:14 (item: 9354)
2022-07-12 22:55:47 (item: 6248)"
3930,"2022-08-09 08:54:35 (item: 2542)
2022-08-09 09:03:05 (item: 1155)"
3952,"2022-07-21 07:07:21 (item: 5776)
2022-07-21 07:11:33 (item: 2858)"
3961,"2022-07-21 12:25:27 (item: 7432)
2022-07-21 12:28:16 (item: 17815)
2022-07-21 12:30:03 (item: 9181)"
3980,"2022-09-06 23:06:37 (item: 13298)
2022-09-06 23:13:54 (item: 18958)"
4012,"2022-05-07 07:32:39 (item: 17834)
2022-05-07 07:35:01 (item: 5394)"
4037,"2022-09-02 14:27:13 (item: 4968)
2022-09-02 14:30:19 (item: 9953)"
4053,"2022-07-26 10:18:21 (item: 2081)
2022-07-26 10:23:48 (item: 12324)"
4055,"2022-09-04 07:29:53 (item: 18821)
2022-09-04 07:33:42 (item: 870)"
4056,"2022-07-17 01:51:39 (item: 18259)
2022-07-17 01:56:21 (item: 5406)"
4057,"2022-09-06 13:18:35 (item: 18096)
2022-09-06 13:23:27 (item: 11175)"
4081,"2022-09-12 09:57:43 (item: 12150)
2022-09-12 10:01:24 (item: 127)"
4086,"2022-08-28 13:26:41 (item: 15841)
2022-08-28 13:32:16 (item: 18746)"
4092,"2022-09-11 07:01:06 (item: 18831)
2022-09-11 07:07:42 (item: 3828)"
4094,"2022-08-09 15:35:57 (item: 12620)
2022-08-09 15:43:12 (item: 12708)"
4103,"2022-09-08 04:41:51 (item: 17812)
2022-09-08 04:45:41 (item: 3303)"
4114,"2022-09-10 11:49:45 (item: 6369)
2022-09-10 11:52:28 (item: 15613)"
4139,"2022-07-25 11:29:58 (item: 1822)
2022-07-25 11:34:14 (item: 9802)"
4143,"2022-07-22 02:43:33 (item: 9714)
2022-07-22 02:48:51 (item: 4731)
2022-07-22 02:55:28 (item: 13237)"
4192,"2022-08-31 02:31:47 (item: 12950)
2022-08-31 02:34:27 (item: 9574)

2022-09-01 03:02:20 (item: 4631)
2022-09-01 03:07:42 (item: 18206)
2022-09-01 03:08:17 (item: 1160)"
4196,"2022-08-25 10:03:09 (item: 10798)
2022-08-25 10:10:35 (item: 17890)"
4197,"2022-04-03 16:10:25 (item: 917)
2022-04-03 16:15:20 (item: 18504)"
4202,"2022-06-30 10:32:59 (item: 7132)
2022-06-30 10:40:51 (item: 7263)"
4206,"2022-06-30 13:16:02 (item: 2907)
2022-06-30 13:24:06 (item: 894)"
4207,"2022-09-02 13:39:36 (item: 13704)
2022-09-02 13:48:56 (item: 13811)"
4215,"2022-08-13 19:18:13 (item: 2761)
2022-08-13 19:23:55 (item: 5471)"
4223,"2022-06-18 12:39:14 (item: 1890)
2022-06-18 12:45:19 (item: 3266)
2022-06-18 12:45:30 (item: 1653)"
4231,"2022-07-10 15:54:02 (item: 19329)
2022-07-10 16:01:23 (item: 19562)

2022-07-12 00:31:01 (item: 5503)
2022-07-12 00:32:05 (item: 13958)"
4232,"2022-09-11 05:56:19 (item: 198)
2022-09-11 05:56:58 (item: 4138)"
4243,"2022-05-01 07:56:02 (item: 1785)
2022-05-01 07:59:20 (item: 16865)"
4245,"2022-08-05 02:07:02 (item: 6529)
2022-08-05 02:13:33 (item: 8460)"
4256,"2022-08-23 07:29:12 (item: 12424)
2022-08-23 07:31:59 (item: 3366)"
4257,"2022-08-07 10:23:17 (item: 14440)
2022-08-07 10:29:08 (item: 10883)"
4286,"2022-06-30 09:48:13 (item: 275)
2022-06-30 09:48:17 (item: 2149)

2022-07-09 14:37:53 (item: 18273)
2022-07-09 14:41:53 (item: 12612)"
4316,"2022-07-01 06:08:57 (item: 11097)
2022-07-01 06:10:03 (item: 8710)
2022-07-01 06:16:40 (item: 10343)

2022-07-31 13:08:58 (item: 10084)
2022-07-31 13:09:49 (item: 12479)

2022-08-14 13:59:45 (item: 16981)
2022-08-14 14:03:50 (item: 16255)"
4351,"2022-03-20 05:48:59 (item: 13775)
2022-03-20 05:55:00 (item: 15606)"
4365,"2022-07-12 08:14:23 (item: 12878)
2022-07-12 08:16:42 (item: 3291)"
4372,"2022-08-03 03:32:49 (item: 785)
2022-08-03 03:35:48 (item: 8785)"
4403,"2022-08-25 13:40:30 (item: 14843)
2022-08-25 13:47:09 (item: 2122)"
4407,"2022-07-15 13:52:25 (item: 14918)
2022-07-15 13:55:59 (item: 321)"
4411,"2022-08-27 12:53:24 (item: 7763)
2022-08-27 12:59:47 (item: 3288)"
4462,"2022-08-20 10:06:42 (item: 2608)
2022-08-20 10:14:35 (item: 571)"
4472,"2022-07-25 15:17:57 (item: 17321)
2022-07-25 15:25:11 (item: 15104)"
4473,"2022-06-14 23:44:23 (item: 2259)
2022-06-14 23:46:38 (item: 2606)"
4478,"2022-05-13 10:05:52 (item: 16334)
2022-05-13 10:13:09 (item: 17492)"
4489,"2022-07-12 01:18:37 (item: 2972)
2022-07-12 01:26:52 (item: 1116)"
4509,"2022-07-30 14:55:02 (item: 12887)
2022-07-30 14:57:31 (item: 65)"
4513,"2022-08-30 06:35:18 (item: 4596)
2022-08-30 06:42:56 (item: 6392)"
4550,"2022-06-18 04:35:57 (item: 1380)
2022-06-18 04:41:01 (item: 5200)"
4576,"2022-06-13 08:25:29 (item: 17228)
2022-06-13 08:32:31 (item: 8150)"
4614,"2022-08-30 09:20:09 (item: 15826)
2022-08-30 09:20:37 (item: 2188)"
4637,"2022-08-20 12:37:36 (item: 5958)
2022-08-20 12:39:40 (item: 18325)"
4649,"2022-08-29 08:45:29 (item: 12305)
2022-08-29 08:46:33 (item: 15663)"
4683,"2022-08-31 04:35:06 (item: 17524)
2022-08-31 04:40:52 (item: 8701)"
4684,"2022-08-31 13:20:26 (item: 17192)
2022-08-31 13:20:57 (item: 6338)"
4687,"2022-08-07 17:34:14 (item: 11647)
2022-08-07 17:35:42 (item: 15628)"
4694,"2022-07-02 13:04:06 (item: 4124)
2022-07-02 13:06:51 (item: 2715)"
4696,"2022-09-08 02:03:18 (item: 8605)
2022-09-08 02:11:50 (item: 7523)"
4704,"2022-07-26 11:34:51 (item: 14279)
2022-07-26 11:40:15 (item: 17865)"
4721,"2022-06-25 08:11:42 (item: 5587)
2022-06-25 08:14:26 (item: 16135)

2022-07-03 14:51:39 (item: 986)
2022-07-03 14:59:38 (item: 6737)

2022-07-09 08:03:08 (item: 4324)
2022-07-09 08:11:46 (item: 250)

2022-07-10 16:22:00 (item: 402)
2022-07-10 16:24:17 (item: 808)"
4724,"2022-08-24 14:40:17 (item: 13800)
2022-08-24 14:45:37 (item: 14730)"
4727,"2022-08-11 03:37:01 (item: 9346)
2022-08-11 03:46:50 (item: 16656)"
4732,"2022-07-30 04:45:28 (item: 12885)
2022-07-30 04:49:29 (item: 12531)"
4757,"2022-08-30 02:55:05 (item: 2152)
2022-08-30 02:58:17 (item: 18759)"
4761,"2022-08-31 00:32:37 (item: 5857)
2022-08-31 00:35:12 (item: 9759)"
4763,"2022-07-01 04:15:20 (item: 1074)
2022-07-01 04:16:04 (item: 1120)"
4779,"2022-08-31 06:24:16 (item: 9017)
2022-08-31 06:26:11 (item: 11065)"
4780,"2022-07-31 14:29:36 (item: 13447)
2022-07-31 14:35:26 (item: 12479)"
4794,"2022-08-15 01:43:41 (item: 16690)
2022-08-15 01:45:19 (item: 19345)"
4795,"2022-08-17 03:56:49 (item: 5421)
2022-08-17 03:58:54 (item: 15897)"
4796,"2022-09-11 06:38:50 (item: 1188)
2022-09-11 06:39:23 (item: 14054)
2022-09-11 06:42:25 (item: 10481)"
4804,"2022-08-21 02:41:50 (item: 8484)
2022-08-21 02:43:23 (item: 9512)

2022-08-28 03:45:04 (item: 1846)
2022-08-28 03:45:41 (item: 15881)

2022-08-30 02:12:14 (item: 5962)
2022-08-30 02:13:05 (item: 10167)"
4808,"2022-09-11 04:57:33 (item: 11772)
2022-09-11 05:04:38 (item: 5946)"
4809,"2022-08-24 11:08:13 (item: 10631)
2022-08-24 11:08:53 (item: 7844)"
4814,"2022-08-24 07:42:30 (item: 7693)
2022-08-24 07:50:15 (item: 4172)"
4834,"2022-07-01 11:34:07 (item: 4775)
2022-07-01 11:36:54 (item: 8875)"
4838,"2022-07-25 11:58:51 (item: 276)
2022-07-25 12:04:36 (item: 17032)"
4848,"2022-04-28 16:09:16 (item: 5066)
2022-04-28 16:11:45 (item: 113)"
4857,"2022-09-05 04:05:47 (item: 4138)
2022-09-05 04:06:02 (item: 7962)"
4863,"2022-06-13 09:43:38 (item: 11399)
2022-06-13 09:45:39 (item: 1910)"
4867,"2022-09-02 15:09:20 (item: 3515)
2022-09-02 15:10:01 (item: 1268)"
4875,"2022-08-28 14:33:12 (item: 14739)
2022-08-28 14:33:17 (item: 18325)"
4900,"2022-06-25 22:26:17 (item: 17091)
2022-06-25 22:32:24 (item: 11729)"
4907,"2022-09-06 23:41:32 (item: 5368)
2022-09-06 23:42:48 (item: 8307)"
4911,"2022-08-15 11:31:20 (item: 3260)
2022-08-15 11:32:28 (item: 16255)"
4932,"2022-09-10 00:58:34 (item: 8116)
2022-09-10 01:04:50 (item: 15457)"
4946,"2022-07-10 04:05:26 (item: 2846)
2022-07-10 04:07:20 (item: 12887)

2022-07-12 16:09:51 (item: 1077)
2022-07-12 16:10:49 (item: 13008)"
4949,"2022-07-06 01:20:20 (item: 11984)
2022-07-06 01:22:49 (item: 2160)
2022-07-06 01:26:54 (item: 11316)

2022-07-08 01:49:24 (item: 13194)
2022-07-08 01:53:43 (item: 9139)
2022-07-08 01:59:31 (item: 9654)"
4960,"2022-06-11 10:49:36 (item: 10210)
2022-06-11 10:54:00 (item: 7816)"
4966,"2022-08-30 01:22:21 (item: 19432)
2022-08-30 01:24:14 (item: 7087)"
4967,"2022-08-11 09:48:25 (item: 13904)
2022-08-11 09:53:41 (item: 4618)"
4983,"2022-07-13 17:06:54 (item: 15605)
2022-07-13 17:16:41 (item: 13080)"
4994,"2022-07-31 04:07:45 (item: 6606)
2022-07-31 04:11:57 (item: 8403)"
4996,"2022-08-23 05:29:58 (item: 14683)
2022-08-23 05:31:06 (item: 11496)"
5000,"2022-08-20 15:49:56 (item: 19353)
2022-08-20 15:53:47 (item: 13346)"
5004,"2022-09-04 14:50:59 (item: 13829)
2022-09-04 15:00:06 (item: 8638)"
5022,"2022-08-17 08:27:57 (item: 15816)
2022-08-17 08:29:57 (item: 18573)"
5057,"2022-09-07 07:18:17 (item: 3553)
2022-09-07 07:20:46 (item: 2775)"
5085,"2022-07-19 00:17:15 (item: 12455)
2022-07-19 00:25:59 (item: 4775)"
5113,"2022-07-22 06:27:11 (item: 19648)
2022-07-22 06:30:49 (item: 16119)"
5114,"2022-08-09 16:23:59 (item: 6242)
2022-08-09 16:26:44 (item: 12900)"
5127,"2022-07-19 04:31:05 (item: 13851)
2022-07-19 04:36:24 (item: 16768)
2022-07-19 04:37:48 (item: 3409)
2022-07-19 04:41:37 (item: 784)"
5134,"2022-09-07 09:04:30 (item: 928)
2022-09-07 09:11:45 (item: 10039)"
5140,"2022-07-23 00:44:17 (item: 15775)
2022-07-23 00:47:54 (item: 5257)"
5148,"2022-09-09 18:06:55 (item: 18407)
2022-09-09 18:11:13 (item: 8155)"
5174,"2022-08-26 10:00:47 (item: 16928)
2022-08-26 10:10:36 (item: 1262)

2022-09-01 15:13:47 (item: 185)
2022-09-01 15:14:14 (item: 7191)"
5188,"2022-07-10 12:47:43 (item: 5625)
2022-07-10 12:56:11 (item: 1861)"
5195,"2022-08-17 13:23:19 (item: 3111)
2022-08-17 13:24:12 (item: 12111)

2022-08-19 00:22:57 (item: 14973)
2022-08-19 00:27:34 (item: 12871)"
5202,"2022-09-03 03:31:56 (item: 10512)
2022-09-03 03:32:13 (item: 4625)"
5218,"2022-09-08 14:48:32 (item: 832)
2022-09-08 14:53:40 (item: 3828)"
5227,"2022-08-31 13:37:40 (item: 11321)
2022-08-31 13:44:13 (item: 1378)"
5245,"2022-07-09 23:55:15 (item: 6067)
2022-07-10 00:00:33 (item: 14488)"
5249,"2022-08-31 15:19:13 (item: 8446)
2022-08-31 15:19:20 (item: 11304)

2022-08-31 16:04:42 (item: 10819)
2022-08-31 16:11:32 (item: 1642)"
5254,"2022-09-08 05:18:52 (item: 14393)
2022-09-08 05:23:18 (item: 17613)"
5269,"2022-09-10 00:41:45 (item: 10736)
2022-09-10 00:48:17 (item: 5345)"
5275,"2022-09-09 03:44:59 (item: 2384)
2022-09-09 03:45:52 (item: 17072)"
5279,"2022-07-23 00:48:12 (item: 5809)
2022-07-23 00:54:00 (item: 5589)"
5281,"2022-08-12 07:28:21 (item: 7645)
2022-08-12 07:36:21 (item: 10151)
2022-08-12 07:42:55 (item: 3252)"
5306,"2022-04-28 13:52:43 (item: 6920)
2022-04-28 13:53:00 (item: 1488)"
5308,"2022-07-22 16:39:01 (item: 17041)
2022-07-22 16:41:32 (item: 6378)"
5339,"2022-08-18 23:36:01 (item: 14608)
2022-08-18 23:37:29 (item: 3050)"
5345,"2022-08-18 02:16:05 (item: 15544)
2022-08-18 02:17:23 (item: 19470)"
5346,"2022-07-27 04:44:12 (item: 4634)
2022-07-27 04:45:22 (item: 11356)
2022-07-27 04:46:37 (item: 18600)"
5358,"2022-08-21 14:01:55 (item: 13705)
2022-08-21 14:11:52 (item: 15113)"
5362,"2022-08-13 08:49:43 (item: 13588)
2022-08-13 08:57:52 (item: 3808)"
5395,"2022-08-26 10:36:53 (item: 17567)
2022-08-26 10:42:31 (item: 7784)"
5403,"2022-09-08 06:12:48 (item: 16780)
2022-09-08 06:14:06 (item: 10513)"
5404,"2022-09-05 04:02:44 (item: 18827)
2022-09-05 04:03:38 (item: 14962)

2022-09-05 05:04:58 (item: 684)
2022-09-05 05:05:26 (item: 5446)"
5415,"2022-09-07 00:56:28 (item: 643)
2022-09-07 01:02:12 (item: 1864)"
5417,"2022-09-02 15:11:58 (item: 16062)
2022-09-02 15:20:35 (item: 8563)"
5421,"2022-08-14 16:11:26 (item: 16111)
2022-08-14 16:20:26 (item: 16649)"
5440,"2022-08-14 01:56:36 (item: 9350)
2022-08-14 01:56:53 (item: 365)"
5451,"2022-08-13 14:27:22 (item: 17493)
2022-08-13 14:29:36 (item: 14732)

2022-08-15 12:14:19 (item: 16417)
2022-08-15 12:15:06 (item: 12537)

2022-08-17 14:18:08 (item: 10627)
2022-08-17 14:23:07 (item: 18518)"
5452,"2022-05-31 22:09:47 (item: 14160)
2022-05-31 22:18:21 (item: 18204)

2022-07-23 01:12:23 (item: 1940)
2022-07-23 01:14:09 (item: 12124)

2022-08-08 01:20:02 (item: 13835)
2022-08-08 01:24:57 (item: 2368)"
5480,"2022-08-12 04:11:13 (item: 9531)
2022-08-12 04:18:41 (item: 605)"
5506,"2022-08-02 09:20:08 (item: 18243)
2022-08-02 09:25:41 (item: 3493)

2022-08-14 00:27:04 (item: 8435)
2022-08-14 00:31:30 (item: 13704)"
5514,"2022-07-28 07:36:37 (item: 3864)
2022-07-28 07:37:08 (item: 9905)"
